,Euclidean,Manhattan,Chess_board,DSSIM
581,6528.144499222314,8286.282929896259,8358.808550770198,0.42441865078919766
582,6542.772567901345,8597.863564916694,8430.513046211883,0.4268408066426437
583,6444.393967819777,7759.373467463062,8174.48066645709,0.4313110349132463
584,6387.564918541342,7543.032379754791,8202.605469977994,0.4263515819306417
585,6581.803241431606,8710.380697893745,8558.642250864508,0.4262232063626432
586,6548.406980348792,8637.736875196479,8396.520591009117,0.42524002491749446
587,6427.716375455004,7774.751336057841,8244.540710468405,0.4281164227500127
588,6618.438648389356,8757.464005029862,8360.670229487583,0.43122035079768595
589,6584.859858250983,8655.574033322855,8398.886513674945,0.42979570265968065
590,6467.267290901848,8079.68280414964,8304.205595724616,0.4296405697390921
591,6479.193509040531,8231.91920779629,8221.82049669915,0.43006968329518436
592,6575.766870273208,8660.540396101855,8572.390757623387,0.4271589715678033
593,6579.69587518254,8699.22225715184,8437.382269726502,0.42911833196841476
594,6448.436205407726,7962.109713926441,8205.362150267214,0.42916287127872704
595,6520.182150916458,8389.540396101855,8414.182646966365,0.4266162813405064
596,6689.992831669862,8958.604212511787,8754.927381326628,0.4266592661368326
597,6580.968190988275,8743.060358377867,8253.381012260295,0.43073669519390395
598,6657.257763404562,9001.049355548566,8488.541024834958,0.4286071063704539
599,6610.124100316767,8947.731845331655,8288.154982709839,0.4296597250171442
600,8903.479425041578,11157.802892172267,13593.706067274441,0.41694858884977665
601,8845.654967598914,11079.796604841245,13606.740961961648,0.407538676185895
602,8758.844472618952,11020.889971707009,13542.468091795034,0.41079371289708755
603,8805.327517410298,10971.78560201194,13558.839987425337,0.4144645105660334
604,8437.347857196384,10469.49984281672,12853.200880226344,0.4008850188752763
605,8762.214210241937,11049.430367808867,13586.44702923609,0.4137084380087989
606,8647.761796048297,10763.542911034261,13470.201823325999,0.4073701801519933
607,8844.93318486499,11137.471235460544,13444.394530022008,0.4142934097280495
608,8636.969457913809,11068.918579063185,13641.566488525621,0.4091202881296271
609,8668.617624514774,11276.662055957244,13725.73907576234,0.4116448803360509
610,8806.0105586771,11023.157183275694,13417.565545425965,0.41232856149891184
611,8875.345325580842,11059.11757309022,13440.70355234203,0.41202128527935705
612,8661.309187891104,10782.769883684377,13665.566488525621,0.4111873835275004
613,8602.736771799822,10856.08519333543,13564.299905690033,0.408482373924258
614,8897.024454964665,11200.157183275696,13432.07450487268,0.41388164742394573
615,8645.581553837019,11768.495441685001,13934.08079220371,0.4203908846847557
616,8649.316795577848,11603.200565859786,13835.470921093995,0.4166100420546011
617,8911.479229982933,11457.832128261543,13743.158126375354,0.412748476332959
618,8915.579527190039,11523.01446086136,13616.155611442942,0.4099247861362629
619,8627.645975634263,11533.495441685003,14029.268154668342,0.41717413188290514
620,8331.594146128591,10827.952216284179,13433.029864822383,0.42200125888872275
621,8253.068490319323,10646.806035837786,13003.255265639735,0.41908645220988217
622,8178.591534121862,10672.876453945297,13551.721471235458,0.4185163604081009
623,8082.827003073085,10484.01068846275,12786.470292360891,0.41656411524820297
624,7967.160148227136,10269.926123860418,12530.549198365294,0.4073648005441212
625,8137.558953395379,10505.204023891867,13626.180760767054,0.427686834586687
626,8240.233182883288,11035.727758566496,13559.39075762339,0.4322216225443472
627,8369.049463458117,11367.801320339528,13912.309022320025,0.4344065641455109
628,8194.165240720175,10350.742533794417,13781.357434768941,0.43437457630116505
629,8203.93024507017,10652.702609242375,13891.508645080165,0.4239989540053639
630,7971.962798805385,10427.611442942463,12699.378497327885,0.40782455754861524
631,8212.098836185307,10498.738447029236,13592.186104998429,0.42452063100840837
632,8207.741156911557,10650.480352090537,13791.435397673687,0.42344844383058117
633,8015.069081021906,10333.543854133923,12613.428481609557,0.4071433048038136
634,8052.196752371998,10446.67588808551,12511.01571832757,0.40461981484051535
635,8110.104837122685,10504.830556428797,12715.69223514618,0.4082262967090655
636,8019.394122571753,10371.451116001259,12215.369066331343,0.4011418556160544
637,8063.795406360113,10520.76516818611,12264.01571832757,0.4016922051112024
638,8213.249546778607,10590.596667714557,13351.435397673687,0.4207543187607378
639,8054.231663354165,10468.326312480345,12459.00251493241,0.40260577316174984
640,5962.611851914932,7373.816095567429,7440.338887142409,0.41686332709979745
641,7054.049762397805,9206.619302106257,8604.778057214713,0.426320624483562
642,6657.143108256573,8268.619302106257,7731.681546683433,0.4207310935522728
643,6101.433685918693,7325.607984910406,7387.10782772713,0.4217136335011003
644,5930.030239315233,7188.225715183904,7410.882112543226,0.41614059626376587
645,6356.9600533972425,7089.619302106255,7425.024206224458,0.4150010939651353
646,6153.262645790205,6789.068531908206,7353.921722728701,0.4118198633443573
647,5962.859894947692,7281.27601383213,7391.434768940585,0.4193629100249128
648,6058.1685183210575,7314.852247720844,7206.580635020434,0.4178160056349348
649,6377.307182240737,7609.619302106255,7532.058472178559,0.4177620390484799
650,6203.096846701218,7210.619302106255,7375.413077648538,0.41980655579348475
651,6025.3178227822145,6913.590694750083,7219.66708582207,0.4150150495614413
652,6025.150295424166,7019.159383841558,7207.618359006601,0.41576863886907967
653,6122.5714113672175,7081.619302106255,7275.988368437599,0.4180705081385718
654,5961.127093499849,7450.256208739394,7458.882112543226,0.41949356118821024
655,6014.559369016002,6890.427538509903,7216.449229801949,0.41314141866050474
656,6055.307948713116,7030.6428795976135,7237.812637535367,0.4121813407380807
657,6031.650744865734,7043.6960075448005,7214.158755108456,0.4143688296363998
658,6603.180477719586,8198.363093366865,7894.285130462119,0.4231691395177069
659,6450.158501333206,7819.5482552656385,7756.812323168815,0.42734919109421055
660,9546.382212451137,11798.95881798177,12831.994655768627,0.43077627959144427
661,9323.549280953279,11797.237975479416,12534.52184847532,0.4248600129392899
662,9173.091682359602,11500.370952530657,11277.748506758879,0.43287873758458234
663,9576.418365899006,11919.174159069476,12904.52184847532,0.43119773181848997
664,9672.898427014403,12079.919836529401,12368.994655768627,0.4395184372682162
665,8978.193917043216,11884.424080477838,11920.5504558315,0.42011189064471893
666,8994.9507174171,11667.01980509274,11878.58880855077,0.4218220017021627
667,9333.969898651492,11630.879597610814,12512.994655768627,0.42739688897002037
668,8571.183403472072,12032.110342659544,11020.5504558315,0.4022667059871071
669,9656.130900326905,12013.552342030805,12392.52184847532,0.4411392872861468
670,8501.581127076046,11518.048412448916,10159.5504558315,0.4015733609421633
671,8653.838963150907,11962.828041496387,11084.965105312793,0.4069721470486996
672,9820.34602091675,12185.011002829293,12449.994655768627,0.4468658298627536
673,9776.551930522126,12164.919836529401,12552.994655768627,0.44204932672859426
674,8746.747605450784,11661.24457717699,11203.748506758879,0.40887216262816767
675,8473.961168783911,11906.314995284505,10335.77522791575,0.40242309013486866
676,8466.0303420228,11892.918579063191,10608.5504558315,0.4033029996200098
677,9456.734757908987,11771.35177617101,12788.994655768627,0.4279771246080458
678,9401.016336467384,11605.115686890911,12542.994655768627,0.426980168841197
679,8640.256061047214,12188.763596353341,10809.77522791575,0.4069660113222059
680,11981.039111956174,15693.567745991826,17707.5394530022,0.44962256309842696
681,11980.902370385109,15680.24929267526,17640.5394530022,0.44813658435093545
682,11981.874209406158,15656.567745991826,17541.5394530022,0.44842329082646365
683,12087.29867260058,15402.164099339832,17913.5394530022,0.45374695104643115
684,12058.84615078479,15467.164099339834,17838.5394530022,0.4529986321099049
685,12009.574666490109,15688.567745991826,17684.5394530022,0.4526930224993427
686,12052.896002454489,15923.24929267526,17893.5394530022,0.4490305667696575
687,12101.218929594588,15514.164099339834,17937.5394530022,0.45493541004135896
688,12022.428264437818,15819.567745991824,17895.5394530022,0.446809823568595
689,12048.208680495303,15994.567745991824,17863.5394530022,0.4462056112713334
690,12017.224276313646,15716.24929267526,17763.5394530022,0.45077686446067455
691,11972.761331224252,15568.567745991824,17674.5394530022,0.4503773026457294
692,11967.810801840198,15634.567745991824,17618.5394530022,0.45056719047814064
693,11951.151707390503,15679.24929267526,17564.5394530022,0.4529220049976364
694,12005.979377804553,15566.255265639735,17711.5394530022,0.4503779466077498
695,12041.99535850141,15456.255265639735,17783.5394530022,0.45386022789029123
696,11965.988740757699,15597.567745991824,17656.5394530022,0.447834361564919
697,11976.309852045477,15235.164099339832,17830.5394530022,0.4545742499302893
698,12052.373743889348,15310.164099339834,17792.5394530022,0.45252732952467484
699,11988.165388736503,15687.567745991826,17629.5394530022,0.448922375720068
700,8317.799806988225,8748.247092109408,11738.870480980824,0.40427663425462856
701,8423.510242872642,8890.92863879284,11634.404589751652,0.4141000883556779
702,8472.088249624325,8803.697265011011,11662.936812323169,0.4165400694307118
703,8343.939684585703,8660.77145551714,11694.870480980824,0.40295429499281216
704,8305.761329895271,8783.219113486333,11759.093052499215,0.4038572945510408
705,8354.627769657332,8869.015718327579,11610.870480980824,0.41208756008051206
706,8331.994582538044,8860.661741590702,11574.927066960076,0.41082853433937583
707,8308.192253946465,8514.696636277899,11831.826784030178,0.4030272132354515
708,8336.026063331139,8557.156240176044,11691.355862936183,0.40197885646844655
709,8490.369912917859,8754.00251493242,11582.874253379441,0.41399739466626984
710,8559.353597663276,8811.806978937448,11691.922037095253,0.4173667977999971
711,8327.755974716933,8492.188305564292,11799.122602955045,0.400929430516337
712,8319.215045675524,8524.040867651682,11765.180132033951,0.3999794763570968
713,8631.94241577812,8776.619930839368,11845.586607984907,0.41824074589826554
714,8311.983713706575,8487.230116315623,11780.355862936183,0.40161162788221905
715,8311.755035620945,8472.087079534744,11788.180132033951,0.4017623200616351
716,8332.752146379975,8524.606098711103,11806.355862936183,0.4006731639363245
717,8331.862392815392,8676.246149009752,11774.180132033951,0.4020272786456209
718,8300.234438163368,8806.531593838425,11640.047469349262,0.40518423574373985
719,8305.496256859342,8758.845017290168,11485.927066960076,0.4102464024527999
720,7263.872538960715,8297.667714555173,9788.17950330085,0.41650923499974957
721,7302.969248108323,8219.371266897204,10006.907576233889,0.4177503877046451
722,7366.248240687863,8412.188934297392,9938.937755422823,0.4187976658386122
723,7383.531285462641,8078.066960075448,10269.95033008488,0.41952861171433686
724,7476.436986365144,7975.264696636279,10469.005658597926,0.4248827060238602
725,7595.4732576056085,8095.723357434765,10823.17070103741,0.42416432631552087
726,7455.684148322351,7725.562716127003,10551.224143351148,0.41910032845345807
727,7597.723590028716,7996.908519333541,10375.736560829928,0.41328951045204065
728,7742.158672642768,8292.614900974537,11348.581263753538,0.4153157340915312
729,7558.457677850906,7932.403332285442,9715.988682804149,0.40851519021534116
730,7711.03621059726,8062.654825526563,10193.94812951902,0.41651585401140095
731,7504.812996491966,7889.974221942782,9600.13014775228,0.41082609831004185
732,7386.802270395187,7777.324740647598,9602.13014775228,0.40729624187701186
733,7493.574459971288,8007.1021691292035,9670.419993712669,0.41055411135800507
734,7481.049589095285,7985.206853190818,9942.419993712669,0.4115981319207989
735,7394.058504201633,7946.467148695375,9564.988682804149,0.41012677662423747
736,7389.71325199047,7821.33448601069,9574.13014775228,0.41078087332682445
737,7458.847371924094,7793.815781200879,9670.948129519018,0.41416943733978584
738,7650.009871170599,8089.397044954414,10827.35051870481,0.4217427237305992
739,7481.550534205685,7816.20402389186,10189.254951273186,0.42276070946539696
740,8075.020425435195,9485.539453002199,13307.714869537882,0.42847070496969836
741,8057.21751737996,9703.493869852247,13139.720528135807,0.42734575022526994
742,8065.70202536547,9614.070103740964,13299.547626532538,0.4204521379475465
743,8095.250076326399,9432.10594152782,13392.471235460547,0.4300324696966814
744,8088.927798150679,9737.723357434768,13504.91920779629,0.4242081473394005
745,7993.9778364642425,9302.203080792202,13082.96604841245,0.4237600124464808
746,8133.306964607464,9434.713297705119,13516.471235460547,0.42980888013112095
747,8109.774006786019,9534.309965419674,13404.259666771455,0.4330810813459366
748,8006.433257934574,9543.075762338887,13123.390757623387,0.42224951921484066
749,8218.765303912909,9902.718956303052,13535.918264696636,0.427575008521486
750,8141.866492857225,9505.171644137059,13623.471235460547,0.428243704907948
751,8146.678962881787,9443.885256208732,13424.471235460547,0.43031292104457075
752,7936.692764265972,9251.391071989945,12891.41559258095,0.42105143979361626
753,8012.7273936078245,9514.263439170072,13150.872995913236,0.4209621692253136
754,8133.25220432371,9489.171644137059,13606.259666771455,0.42858253940543467
755,8005.232600207471,9372.491040553281,13252.029864822383,0.4258577670144468
756,8048.642460923242,9442.765482552662,13309.182332599812,0.4236512908827498
757,8210.752596980697,9783.647280729336,13511.182332599812,0.4282076260055084
758,8023.525443649015,9393.96730587865,13065.480352090537,0.419993638096595
759,8065.790029237534,9936.8758252122,13263.827412763283,0.4272552809195311
760,7566.38325121916,8352.662055957244,9128.332285444829,0.43908001464026647
761,7583.89002169308,8361.601697579375,9079.332285444829,0.4391799513584103
762,7576.068196326874,8433.18924866394,8961.628104369694,0.44064639499508046
763,7591.703304232928,8576.260295504555,9076.012260295505,0.441501265213273
764,7586.922598583993,8293.651681861053,9263.978623074505,0.4376661894918071
765,7615.111750075261,8382.789060044013,9394.35554856963,0.4364238781487416
766,7574.048051428119,8553.267525935238,9568.284501729015,0.43246186932840264
767,8039.139483652541,9415.417793146806,10255.487896887771,0.44917962838537456
768,8181.82195836605,9483.661112857588,10181.351147437914,0.45219946784726417
769,8183.618885144921,9571.780572147125,10431.931782458347,0.45026045703898454
770,7911.6448077141795,9234.398302420625,9833.192706696009,0.4518683243919901
771,7827.381778689454,9222.421879911974,9994.509588179819,0.4482502155157979
772,8163.549865715274,9555.03269412135,10283.393586922351,0.45164433341720805
773,8010.516637432128,9505.552342030807,9968.53662370324,0.45203059116545147
774,7729.94770228904,8929.187362464636,9532.77994341402,0.4480473392819086
775,7804.053988245684,9027.463376296762,9737.49669915121,0.45004164049465806
776,7666.423350068881,8737.84030179189,9424.708267840302,0.4461250646069853
777,7754.455636690427,8894.928010059728,10001.587236718013,0.4450701900154769
778,7822.109820428229,8775.110028292986,10234.289217227288,0.43592412296324784
779,7637.010148600775,8697.037409619614,9314.72555800063,0.4407837474439185
780,7272.1404591549135,9485.86042125118,11106.092109399558,0.45402097100265
781,7284.2698707497775,9453.86042125118,11081.404275385097,0.4580652288178553
782,7163.580067574883,9189.111285759196,10903.312165985539,0.449878713925633
783,7168.51612720353,9473.969506444508,10739.09713926438,0.4613280335471327
784,7219.221530854989,9495.90914806664,10842.383841559256,0.4615514097529597
785,7102.344058824471,9415.74096196165,10675.117573090221,0.4546017126773192
786,7019.314117158829,9222.987110971397,10660.999999999998,0.4478648880100864
787,6841.592448621263,8956.400502986482,10698.510216912919,0.43431348884759274
788,6855.5737893500855,9031.304621188307,10706.787488211254,0.4340098144795103
789,6880.912842664202,9020.632819867966,10618.622131405218,0.43670161727115847
790,6847.947431730922,9006.643508330711,10746.475322225713,0.43777186269393153
791,6841.980957439577,9006.781200880225,10771.787488211254,0.4340010931211963
792,6973.071156983122,9336.511160012573,10764.197736560829,0.44364687515251505
793,6940.604356183291,9173.781200880225,10691.543539767368,0.44014254172901274
794,6901.753051826141,9095.194907261866,10748.787488211254,0.4363232903382446
795,6881.055098063228,9059.06098711097,10735.475322225713,0.4364503404940121
796,6909.294657422343,9133.00440113172,10717.855705752907,0.4389007749880228
797,6939.60172404893,9130.69034894687,10760.855705752907,0.4393005662581749
798,6869.347607002154,9017.632505501413,10754.509902546368,0.4419333923764129
799,7086.8893233744175,9312.218799119772,10793.723357434768,0.4536992639999469
800,8732.21510364033,10496.671801320337,9494.096824897832,0.4106902364730832
801,8716.970046973569,10500.29801949073,9359.837472492927,0.4076437591149634
802,8572.312829521446,10038.284501729016,9241.629990569003,0.4091408490551353
803,8759.523137753582,10481.740647595094,9301.523105941527,0.40716689925336835
804,8640.580977468486,9928.249607041813,9752.606413077647,0.4077860244909913
805,8598.340327145263,10088.321911348638,9304.906947500785,0.41307063154528867
806,8546.045685167048,10037.784030179191,9266.967934611757,0.4072813377625019
807,8537.823673490839,9864.35712040239,9278.755737189564,0.411231621908127
808,8715.75203504524,10243.757937755423,9728.611757309023,0.4082164099510999
809,8720.48546829038,10122.977365608298,9599.37283872996,0.4090786384539332
810,8733.237989700314,10232.218484753224,9602.612071675574,0.40660442745727704
811,8695.29833299238,10131.14115058158,9614.906947500785,0.40774098485153804
812,8667.633347915995,10215.59415278214,9551.629047469349,0.40616564253132287
813,8737.303460193465,10164.701351776168,9597.7529078906,0.40719871500796767
814,8723.270181690497,10343.868280414961,9707.37283872996,0.40763978683780616
815,8774.771140302646,10199.506444514305,9697.906947500785,0.408591206951198
816,8772.682775575444,10283.1222885885,9734.956931782457,0.4067515069532842
817,8760.264239946497,10071.379754794089,9908.606413077647,0.40491666485224254
818,8666.859507105126,10100.816724300535,9410.156240176046,0.41203917548649466
819,8751.984447018454,10193.381012260294,9754.606413077647,0.406712105895483
820,7342.59113632114,8371.718013203397,9147.514618044639,0.4160842569817619
821,7349.884103093959,8485.011631562405,9094.854133920151,0.4201424421813029
822,7262.940858297013,8439.509588179819,9080.977051241747,0.41805864942172977
823,7158.075200587297,8682.162527507071,9012.643822697264,0.41564567566602945
824,7195.82503607385,8793.568689091479,9074.448601068845,0.42075172344143963
825,7161.802006081139,8689.171015403957,9207.599497013518,0.4153210986161685
826,7167.373062465682,8655.407733417156,9224.39547312166,0.4162044917127742
827,7142.231843555364,8747.210311222883,9099.469034894688,0.4137067203601634
828,7189.284331429437,8781.180132033947,9119.253379440426,0.4167068542228578
829,7212.559908863259,8589.539767368753,9259.761710154042,0.4164924777930876
830,7217.7707112601465,8653.063187676831,9372.50361521534,0.41379231107036885
831,7242.997133011058,8597.844388557058,9293.465576862622,0.415933113448696
832,6998.375072802751,8014.996227601385,9200.138321282615,0.4095797675208443
833,7085.3304417290265,8288.657340458978,9204.899402703551,0.41457565798298923
834,7306.118786933836,8489.57529078906,9204.899402703551,0.41675493866387675
835,7143.595061705187,8251.051556114428,9231.465576862622,0.4151213770621439
836,7149.344961526026,8437.541653568054,9048.772084250235,0.41602749882071327
837,7324.883279195824,8391.545111600126,9091.372524363407,0.4192464928336716
838,7265.487914434374,8667.321282615521,9045.088965734045,0.4180872965876884
839,7195.777657682106,8404.162841873618,9429.919522162843,0.4168935266693532
840,7852.227406060621,9390.645394530024,11289.755108456462,0.4452171955962913
841,8065.897172607639,9747.9449858535,11594.038667085822,0.4471489445136085
842,7786.70898788949,9266.754794089911,10707.866079849104,0.4452774371086645
843,7827.22493377256,9614.709525306507,10552.200880226344,0.43774260036683543
844,7908.492704514778,9737.186419364985,11214.436655139893,0.4471434020000558
845,7750.219532972301,9649.850047154978,10766.113171958503,0.44197062461390874
846,7782.087510645778,9444.924866394213,10389.0,0.4380580204839088
847,7663.988139816856,9190.736246463379,10188.11442942471,0.4348141286933943
848,7381.87401770643,8921.508645080168,9781.355548569632,0.43303303666408643
849,7478.7387254599835,9372.111914492296,9681.504243948444,0.430309562119757
850,7459.40219391765,8790.04243948444,10211.051556114431,0.4363841956151168
851,7512.371561095077,9325.941842187998,10670.927066960076,0.43658512406790584
852,7466.24352408751,9015.524363407734,9767.355548569632,0.42991107818232094
853,7462.0990807800135,8651.949072618676,10548.110028292991,0.4426824664250743
854,7193.9222473949085,8719.552027664258,8633.309022320025,0.4245722342952671
855,7715.624296245587,9595.786230745045,10995.315938384156,0.4416695693421592
856,7886.541866167537,9597.668972021373,11378.636592266583,0.44160711007868136
857,7445.0504085855255,9416.71675573719,9392.381640993399,0.42656863528313804
858,7433.380409176996,9495.17321596983,9497.355862936183,0.4278238339470837
859,7852.81034675591,9842.13266268469,10973.315938384156,0.44190247945634786
860,7147.513304081744,9195.650110028297,9811.883370009431,0.4158935719847351
861,8346.955988345944,10888.87991197736,12088.419050613014,0.4548657014283252
862,8347.559606868032,10827.611757309018,12147.375039295817,0.4540004834728525
863,7367.903320073028,9484.309336686578,10473.075447972336,0.4278543435547387
864,7265.825459510488,9114.103112228862,10283.256837472492,0.41996313561075826
865,8120.318067123103,10285.933354291099,11920.154353976737,0.44289087869808474
866,8216.16143520904,10614.48412448915,11996.755422823011,0.44869742069840174
867,7321.027584921,9595.064445143036,10259.17038667086,0.423307165385263
868,7049.041739322728,8959.067903175106,9588.809808236405,0.41108155504502114
869,8255.21339364158,10718.24426281043,12008.573718956304,0.45259713358427245
870,8346.909777164683,10824.935240490404,12177.983967305878,0.4545301434922081
871,7249.87970890187,9305.688462747565,9974.238918579062,0.42222447103380223
872,7154.998946317784,8769.483495756054,9835.703237975478,0.4160923006018434
873,8287.192069767516,10753.051556114422,12000.990569003457,0.45341027541479617
874,7335.097108819385,9258.412448915433,10150.030179188934,0.4211343220897756
875,7099.3912544882805,8917.662055957246,9949.42502357749,0.41794762474481356
876,7099.5474026163965,8907.725243634082,9924.889028607355,0.4149533465440922
877,8077.052534077637,10379.56020119459,11776.365293932726,0.44483250961626575
878,7707.643140927612,9892.287016661423,11027.66740018862,0.43815490583931826
879,7143.787646424869,8987.08707953474,9892.366237032378,0.4163918752211491
880,9485.825468193992,10250.573718956302,12104.978623074505,0.4177969908506713
881,9516.846798870401,10706.609556743164,12331.715183904433,0.4166195966809487
882,9788.74858953679,10834.747563659226,12114.694750078592,0.42956840294003207
883,9800.524714350895,10982.08613643508,12083.27632819868,0.43197329925027916
884,9841.917825787545,10942.68248978309,12174.694750078592,0.4292275705614427
885,9750.91306164538,10751.072933039928,12259.715183904433,0.4289744692726669
886,9781.014541800876,10823.579063187673,12106.715183904433,0.4292208277035751
887,9722.61132060875,10628.747563659226,12205.715183904433,0.42613483777173444
888,9771.161535315101,10680.370952530651,12203.715183904433,0.4254385110444322
889,9680.09591503739,10441.779000314364,12197.715183904433,0.4192260796635755
890,9664.86255413276,10436.151524677773,12162.715183904433,0.42492713618016276
891,9682.361128063361,10542.624960704181,12206.715183904433,0.42223037214823134
892,9710.929938758232,10607.198994027038,12111.978623074505,0.42582653256475433
893,9553.578535572826,11067.096196164728,12303.715183904433,0.41684869399565166
894,9554.562339610357,10969.855391386356,12295.715183904433,0.4178952163270546
895,9582.278229342488,11321.10688462748,12173.715183904433,0.42471967021046964
896,9576.256048071768,11259.747878025779,12227.715183904433,0.4233957736087559
897,9628.315775276025,11779.054385413392,12399.715183904433,0.4291067970413674
898,9571.153673218489,11401.779943414027,12307.715183904433,0.42251624814343547
899,9607.197236567245,11562.078591637843,12331.715183904433,0.4211025595334586
900,11010.623129956159,11440.517132977055,15226.273498899718,0.4318049665182078
901,11055.623558942427,11327.435397673691,15345.828670229486,0.4340099775055313
902,10984.387759020228,11249.920150895947,15239.358692235146,0.43483958373407683
903,10872.141709938236,11212.48726815467,15175.152467777429,0.4322803762441511
904,10907.676352647553,11297.801949072611,14832.273184533165,0.4330314334477318
905,10753.120822979594,11108.18013203395,14710.825840930524,0.42744258364828236
906,10945.501161207787,11356.895944671487,15138.152467777429,0.43223039577167216
907,10952.474986483285,11308.478151524674,15091.633134234517,0.4306425507270889
908,11352.644574131418,11987.240176045274,15790.266582835586,0.4404481776946255
909,10926.75739406624,11312.080163470606,15088.790317510218,0.42930672975390927
910,11125.176493635809,11785.57371895631,15449.160641307764,0.43602054073088353
911,11029.85164806258,11726.190506130151,15429.160641307764,0.4364553484827648
912,10995.610061179043,11594.332285444834,15452.862936183588,0.4343908512379158
913,10985.05199416245,11600.977994341405,15441.436340773342,0.4364754724890932
914,11206.630555852375,11794.188934297397,15727.291417793147,0.44008135394648634
915,10966.655424600027,11646.541967934616,15223.140836215027,0.43529373105280905
916,10965.564607633536,11598.039924552031,15434.996541967934,0.4334339963726254
917,11154.591963554569,11661.073876139584,15241.916378497328,0.43255185377584654
918,11084.571707205592,11638.073876139584,15245.276642565232,0.43415739588009783
919,11134.224687036476,11577.877397044957,15240.276642565232,0.4323052008033509
920,7300.839560513573,10085.926752593523,9199.346746306193,0.440026331953249
921,7259.404849678891,9522.063187676838,10222.770198050926,0.43688805084745563
922,7594.934787892513,9554.849418421883,10957.12826155297,0.4695287702705602
923,7852.1714105403435,9760.543854133919,11034.619616472806,0.47538657330035095
924,7325.005030834588,8945.502043382585,9927.95756051556,0.4333037476344215
925,7578.327640631283,9382.243319710784,11054.908833700094,0.46440045745002057
926,7813.600405360346,9802.223828984597,11508.279786230745,0.463423039148238
927,7569.390282205608,9680.038981452377,10744.126689720215,0.45008156877288463
928,7474.688398368914,10374.207481923917,10302.872995913234,0.4387186456531716
929,7674.408646449871,10012.955988682803,11107.930524992142,0.45456745097585793
930,7172.7821243954495,9829.212197422197,8536.840930524992,0.432274788959993
931,7188.545009575398,8341.875825212197,9742.40207481924,0.4396901621178638
932,7228.313115878847,9997.9993712669,8919.374096196165,0.4326598241814277
933,7351.439706651927,10082.941842187998,9232.558943728387,0.4311695725193197
934,7361.997048367217,9948.49669915121,9802.860106884627,0.4346739938269307
935,7382.055991661675,10038.31813895002,9314.850361521534,0.43558248308754977
936,7305.614905504108,9872.990254636914,9116.814209368124,0.4295723699230768
937,7506.051476493417,8688.391700723041,10504.409933983025,0.4412886479965653
938,7441.06410395333,8657.909462433201,10234.51021691292,0.4472564486267165
939,7440.330564999405,10192.124489154352,9301.438541339201,0.4376675883518725
940,8294.060116174194,9272.116001257464,12220.77082678403,0.40983104701036854
941,8248.056591564628,9354.679660484118,11760.72178560201,0.40822818694484564
942,8593.255865709652,10349.354291103424,11703.154039610185,0.42439765501828397
943,8687.281888500645,10422.162527507073,11753.128575919522,0.42709022391565304
944,8503.233634844442,10154.328198679656,11390.821439798805,0.42561372202373166
945,8602.746438797682,10247.996856334483,11560.808865136749,0.4275654771020841
946,8687.974659918036,10325.670229487583,11651.30116315624,0.4286397355826975
947,8555.170751114258,10103.6856334486,10938.739704495441,0.42434532460173763
948,8647.703166763084,10316.702294875828,11428.896887771141,0.4265253018983367
949,8469.053100948257,10108.044640050293,11337.37944042754,0.4216360917685562
950,8949.953092546246,10816.129833385728,11828.33511474379,0.4361363060110012
951,8701.453404152184,10633.84690348947,11676.256208739389,0.428811458467809
952,8895.21990616086,10879.243319710784,11829.462118830555,0.4341411055312816
953,8330.074575153838,9722.742848160948,12430.956931782457,0.4113139862115437
954,8286.078646870103,9471.331971078273,12288.854762653253,0.40663031963033286
955,8314.424789395856,9561.108142093684,12606.187991197736,0.4111255416661798
956,8272.365344490638,9407.331971078273,12275.854762653253,0.40465236271292593
957,8256.396006193543,9377.674001886198,12012.479408990883,0.4082097646654098
958,8270.655091543827,9153.880855077015,12004.926752593525,0.4086071424051475
959,8306.631585836756,9174.159698208106,12131.281358063501,0.41039597488909396
960,11213.040850759558,14106.475007859166,13822.102797862308,0.47732226417435425
961,11196.403148431405,14133.181075133609,13901.102797862308,0.4773672847833027
962,11272.989021932537,13794.705438541345,14064.952845017291,0.4753461447609352
963,11202.18049084801,14106.865765482555,13814.102797862308,0.4776799346939426
964,11257.663044727817,13905.705438541345,14090.782772712984,0.4714783395745699
965,11251.101349160861,13823.20811065703,13764.817667400188,0.4677193662819253
966,11252.24808658128,13895.748192392335,13878.952845017291,0.4739720778616225
967,11202.366713794925,13880.705438541345,13751.817667400188,0.47229249657450234
968,11245.389340430995,13894.155925809497,13788.817667400188,0.46649573726869986
969,11238.8765026395,13963.155925809499,13879.952845017291,0.4711127315943669
970,11186.099500621736,13824.155925809497,13962.952845017291,0.4741754535566699
971,11199.884940819951,13708.571832756998,13891.952845017291,0.4730385575941321
972,11251.602765234426,13853.155925809497,14107.952845017291,0.4720249705026079
973,11240.861346985577,13810.155925809497,13759.782772712984,0.4689536934973065
974,11202.955306099648,13969.181075133609,13863.817667400188,0.47496791216607276
975,11195.340164787507,14069.181075133609,13785.102797862308,0.47578872481092355
976,11226.952729207715,13866.155925809497,13766.817667400188,0.4703204394860663
977,11173.891440271796,13852.748192392335,13895.817667400188,0.47361929749586434
978,11201.961423791137,13889.748192392335,13786.817667400188,0.4716551890147973
979,11252.326827733197,13968.865765482557,13935.952845017291,0.46954987964379774
